time,C,A,T,R,L,M,f_ras
116.2907268170426,0.6607049024071653,0.49986072961629024,0.33558720402452297,0.321455231049671,0.7497910944854653,0.563658991720597,0.9
116.79197994987469,0.6607049024069699,0.49986072961622807,0.335587204024454,0.3214552310495649,0.7497910944851957,0.5636589917201041,0.9
117.29323308270676,0.6607049024067745,0.4998607296161659,0.33558720402438513,0.32145523104945883,0.749791094484926,0.5636589917196114,0.9
117.79448621553884,0.6607049024065791,0.4998607296161037,0.3355872040243162,0.32145523104935275,0.7497910944846564,0.5636589917191186,0.9
118.29573934837092,0.6607049024063837,0.49986072961604155,0.33558720402424724,0.3214552310492466,0.7497910944843867,0.5636589917186259,0.9
118.796992481203,0.6607049024061883,0.4998607296159794,0.3355872040241783,0.32145523104914053,0.7497910944841171,0.5636589917181332,0.9
119.29824561403508,0.6607049024059929,0.49986072961591727,0.33558720402410935,0.32145523104903445,0.7497910944838474,0.5636589917176403,0.9
119.79949874686716,0.6607049024057975,0.4998607296158551,0.3355872040240404,0.32145523104892837,0.7497910944835777,0.5636589917171476,0.9
120.30075187969925,0.6607049024056021,0.4998607296157929,0.33558720402397146,0.32145523104882223,0.749791094483308,0.5636589917166549,0.9
120.80200501253132,0.6607049024054067,0.49986072961573075,0.3355872040239025,0.32145523104871615,0.7497910944830385,0.5636589917161621,0.9
121.3032581453634,0.6607049024052113,0.4998607296156686,0.3355872040238336,0.32145523104861007,0.7497910944827688,0.5636589917156694,0.9
121.80451127819548,0.6607049024050158,0.4998607296156064,0.3355872040237647,0.321455231048504,0.7497910944824991,0.5636589917151766,0.9
122.30576441102757,0.6607049024048204,0.49986072961554423,0.33558720402369574,0.3214552310483979,0.7497910944822295,0.5636589917146838,0.9
122.80701754385964,0.660704902404625,0.49986072961548206,0.3355872040236268,0.32145523104829177,0.7497910944819598,0.5636589917141911,0.9
123.30827067669172,0.6607049024044296,0.4998607296154199,0.33558720402355785,0.3214552310481857,0.7497910944816901,0.5636589917136984,0.9
123.8095238095238,0.6607049024042342,0.4998607296153577,0.3355872040234889,0.3214552310480796,0.7497910944814206,0.5636589917132055,0.9
124.31077694235589,0.6607049024040388,0.49986072961529554,0.33558720402341996,0.3214552310479735,0.7497910944811509,0.5636589917127128,0.9
124.81203007518796,0.6607049024038434,0.49986072961523337,0.335587204023351,0.32145523104786744,0.7497910944808812,0.56365899171222,0.9
125.31328320802004,0.660704902403648,0.4998607296151712,0.33558720402328207,0.3214552310477613,0.7497910944806115,0.5636589917117273,0.9
125.81453634085213,0.6607049024034526,0.499860729615109,0.3355872040232132,0.3214552310476552,0.7497910944803419,0.5636589917112346,0.9
126.3157894736842,0.6607049024032572,0.4998607296150469,0.33558720402314424,0.32145523104754914,0.7497910944800722,0.5636589917107417,0.9
126.81704260651628,0.6607049024030617,0.49986072961498473,0.3355872040230753,0.32145523104744306,0.7497910944798026,0.563658991710249,0.9
127.31829573934836,0.6607049024028663,0.49986072961492256,0.33558720402300635,0.3214552310473369,0.749791094479533,0.5636589917097563,0.9
127.81954887218045,0.6607049024026709,0.4998607296148604,0.3355872040229374,0.32145523104723084,0.7497910944792633,0.5636589917092635,0.9
